alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
GWO,18,-6701.393852053774,-1208.9831441756482,"[8.689153812472616, 0.0, 0.20088502935850192, 20.0, 0.0, 0.1472347469166239, 7.520488343700658, 15.0]",50,21,10,0.0001,10,"[-2980.527518986672, -4435.452832221519, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5771.890029714407, -5771.890029714407, -5771.890029714407, -5771.890029714407, -5771.890029714407, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",3.3
GWO,19,-6609.344261904137,-2025.2998919063282,"[4.949998355247943, 0.0, 0.5, 20.0, 0.0, 0.2506611893201935, 12.0, 14.430271306723293]",50,19,10,0.0001,10,"[-3243.150440170547, -4170.023112437995, -4826.203308122294, -5765.606439642847, -5765.606439642847, -5765.606439642847, -5765.606439642847, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",3.02
GWO,15,-6701.393852053774,-1208.9831441756482,"[8.793326730053098, 0.0, 0.4161502424526959, 20.0, 0.0, 0.18687315386821235, 7.9685056750214835, 15.0]",50,30,10,0.0001,10,"[-2807.9606490135775, -2863.5104155632775, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5489.5136276320645, -5489.5136276320645, -5994.467111322059, -5994.467111322059, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",4.82
GWO,10,-6609.344261904137,-2025.2998919063282,"[4.816904706557316, 0.0, 0.4825926512362028, 20.0, 0.0, 0.06948213783732594, 11.58499636625246, 14.241521674421024]",50,30,10,0.0001,10,"[-3064.11826211414, -3917.102152171393, -4755.487430157758, -4976.068124954523, -4976.068124954523, -5682.6714960071295, -5682.6714960071295, -5682.6714960071295, -5682.6714960071295, -5682.6714960071295, -5682.6714960071295, -5682.6714960071295, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",6.54
GWO,11,-6609.344261904137,-2025.2998919063282,"[5.213407990956931, 0.0, 0.08002850696280307, 20.0, 0.0, 0.06053478157002192, 12.0, 13.8213073999138]",50,35,10,0.0001,10,"[-2636.5193172146282, -4399.40991068513, -4976.068124954523, -5353.526197483557, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5696.977035078941, -5696.977035078941, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5823.3550569788795, -5845.544665838571, -5845.544665838571, -5845.544665838571, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",7.8
ABC,1,-5627.774447167646,-2221.5455877908093,"[4.861071513811173, 0.0, 0.4995616470457719, 20.0, 0.0, 0.3225574168950669, 12.0, 11.303177554434782]",50,14,10,0.0001,10,"[-3128.921364915264, -3586.5526670180466, -3987.248667541081, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646]",6.4
ABC,0,-5274.191539041197,-1312.1505767369913,"[8.802568471050044, 0.0, 0.39640560186488644, 20.0, 0.0, 0.23096394461781983, 8.44583145243497, 11.716937343607444]",50,16,10,0.0001,10,"[-2768.334743316961, -3016.5296155441342, -4407.179848804962, -4407.179848804962, -4902.746273068077, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197, -5274.191539041197]",7.32
ABC,8,-4789.725992720314,-2075.4220239305773,"[2.239815040527759, 0.0, 0.49890963698657376, 20.0, 0.0, 0.1155423469336998, 9.81111857264608, 14.430139719006837]",50,13,10,0.0001,10,"[-2894.1399620403963, -3810.962274292581, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314, -4789.725992720314]",6.12
ABC,2,-5514.792802024333,-2029.5046197869428,"[2.6889265216116005, 0.0, 0.3293393380548309, 29.941305599362266, 0.0, 0.41206327951943733, 12.0, 13.838875297118948]",50,19,10,0.0001,10,"[-2599.6710105429584, -3214.511226405375, -3214.511226405375, -4080.170681800249, -4362.849356680335, -4826.953889678737, -4826.953889678737, -4826.953889678737, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333, -5514.792802024333]",8.76
ABC,6,-6609.344261904137,-2025.2998919063282,"[5.351212608133975, 0.0, 0.2962154901676708, 20.0, 0.0, 0.47576000064976526, 12.0, 14.380161041003648]",50,15,10,0.0001,10,"[-2200.184426105735, -2935.741032675123, -2935.741032675123, -2935.741032675123, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",7.0
ABC,5,-5873.408553159652,-1103.2956552383152,"[9.094584801378051, 0.0, 0.4819269052870936, 20.0, 0.0, 0.2628571963379773, 8.316950899886436, 13.810753654030286]",50,12,10,0.0001,10,"[-2228.80298818234, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652]",8.58
ABC,3,-6701.393852053774,-1208.9831441756482,"[8.718491184254097, 0.0, 0.3437960513548338, 20.0, 0.0, 0.3549603537396596, 7.6611147118330045, 14.514055916060828]",50,21,10,0.0001,10,"[-2349.16421628556, -2349.16421628556, -2349.16421628556, -2588.3849157488357, -2788.838090705005, -2788.838090705005, -2863.5104155632775, -3365.5040971921153, -4030.3206655768113, -4332.012298525594, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774, -6701.393852053774]",9.95
ABC,7,-5710.441478847754,-1302.219742567192,"[5.190188992872969, 0.0, 0.23112423414679173, 20.0, 0.0, 0.146751816810146, 10.502902764608747, 13.569123956530106]",50,18,10,0.0001,10,"[-2508.0539611964373, -2561.333910310003, -2561.333910310003, -4417.03352176337, -4826.953889678737, -4826.953889678737, -4826.953889678737, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754]",8.45
ABC,9,-5845.544665838571,-2221.5455877908093,"[4.571167645170527, 0.0, 0.4681193243775156, 20.0, 0.0, 0.17990734929580526, 12.0, 12.071447941765724]",50,17,10,0.0001,10,"[-2855.296533067416, -3628.065829478897, -3628.065829478897, -3628.065829478897, -3628.065829478897, -5050.5223216568975, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571, -5845.544665838571]",7.99
ABC,4,-4826.953889678737,-1662.7168498341089,"[8.47329240376089, 0.0, 0.42964005823993123, 20.0, 0.0, 0.3230123948250903, 11.275664937764002, 12.435305503988314]",50,18,10,0.0001,10,"[-2496.3308880021054, -2640.0811606343796, -2640.0811606343796, -3735.9340195293203, -3735.9340195293203, -4803.563245731787, -4803.563245731787, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737]",12.3
ABC,11,-6609.344261904137,-2025.2998919063282,"[4.521682255386938, 0.0, 0.46068747561639267, 20.0, 0.0, 0.30267591218227075, 11.74374951928878, 14.072551262567929]",50,13,10,0.0001,10,"[-2636.5193172146282, -3020.1346104463805, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137, -6609.344261904137]",8.8
ABC,13,-5710.441478847754,-1302.219742567192,"[4.640764744339185, 0.0, 0.43907192330829325, 20.0, 0.0, 0.48058003036640734, 10.647280211603668, 13.785435398595284]",50,16,10,0.0001,10,"[-3028.4743755489685, -4435.452832221519, -4954.029422700862, -5024.9635411941435, -5050.5223216568975, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754, -5710.441478847754]",7.68
ABC,10,-4716.365846609802,-1365.6504262101955,"[2.0156764787859913, 0.0, 0.21297316028231777, 20.0, 0.0, 0.2076799604345645, 12.0, 8.270056668122358]",50,19,10,0.0001,10,"[-3064.11826211414, -3064.11826211414, -3709.143964510518, -3709.143964510518, -3709.143964510518, -3709.143964510518, -3709.143964510518, -4080.170681800249, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802, -4716.365846609802]",12.19
ABC,12,-3764.450123938721,-1346.8495390459134,"[6.562119039016527, 0.0, 0.33256709930334183, 20.0, 0.0, 0.4917863548039232, 9.85351578389849, 11.45914192126769]",50,21,10,0.0001,10,"[-2712.9156255927946, -2712.9156255927946, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3229.1779308164105, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721, -3764.450123938721]",9.85
ABC,16,-5436.002591526732,-1531.9862526640459,"[7.829640116126312, 0.0, 0.13836036024030057, 20.0, 0.0, 0.3714933133872023, 11.242439320414848, 15.0]",50,16,10,0.0001,10,"[-2906.9782246516734, -3277.3698175962495, -3292.8499245425273, -4417.03352176337, -4974.359859228776, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732]",7.64
ABC,14,-5627.774447167646,-2221.5455877908093,"[4.809056482703701, 0.0, 0.12513806187023624, 20.0, 0.0, 0.0993473140442476, 11.894454926147752, 10.797860870459573]",50,19,10,0.0001,10,"[-3219.994431947059, -3402.7493783910104, -3402.7493783910104, -3402.7493783910104, -3640.530870611387, -3640.530870611387, -3822.0986248160284, -4649.230315775502, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646]",8.56
ABC,19,-4826.953889678737,-1398.0623175698324,"[7.9904831384749695, 0.0, 0.06545244435681356, 20.0, 0.0, 0.21950153367013142, 10.763453085962285, 12.848660920404713]",50,17,10,0.0001,10,"[-3243.150440170547, -3243.150440170547, -3243.150440170547, -3243.150440170547, -3631.038706020599, -3631.038706020599, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737]",7.32
ABC,18,-5627.774447167646,-2221.5455877908093,"[4.645099873860367, 0.0, 0.4755734700870224, 20.0, 0.0, 0.3539048076596802, 12.0, 11.26224109437617]",50,19,10,0.0001,10,"[-2980.527518986672, -3587.5674671514425, -3883.9159769083844, -4312.481618257451, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646, -5627.774447167646]",7.79
ABC,15,-5436.002591526732,-1531.9862526640459,"[8.326997011725961, 0.0, 0.41565004657552423, 20.0, 0.0, 0.19229999776531614, 10.779241019061105, 14.85100050200409]",50,26,10,0.0001,10,"[-2807.9606490135775, -3214.3733159603094, -3214.3733159603094, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4826.953889678737, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -4862.3699058833645, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732, -5436.002591526732]",10.72
ABC,17,-5873.408553159652,-1103.2956552383152,"[9.471634649087083, 0.0, 0.16477567659309952, 20.0, 0.0, 0.10048548679289, 7.563040497865689, 14.390097358293922]",50,22,10,0.0001,10,"[-2508.0539611964373, -4060.5967240006657, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -4724.01718287714, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652, -5873.408553159652]",9.59
