alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
GWO,17,-1152.3395946269718,-1000.0,"[20.356061597478032, 1.3026453163943594, 0.05, 54.30648663161773, 2.90009830929025, 0.26466526022562314, 7.506179997624421, 8.177426103515602]",50,12,10,0.0001,10,"[-1146.8440987933898, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.47
GWO,16,-1152.3395946269718,-1000.0,"[22.336862463750666, 1.3146888998686033, 0.31811574022371286, 20.0, 3.0, 0.35842139100582826, 9.0, 2.0]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.76
GWO,19,-1152.3395946269718,-1000.0,"[21.156659668253727, 1.4155413723596186, 0.16851592122422224, 99.74857558831881, 3.0, 0.33401159829621846, 6.3610562782503735, 2.0]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",4.47
ABC,1,-1152.3395946269718,-1000.0,"[21.92863649892298, 0.6028284615781305, 0.33428819261268305, 167.54459290283148, 2.7986110983629207, 0.12299664366346443, 7.932091161934954, 7.430943614822075]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",15.77
ABC,0,-1152.3395946269718,-1000.0,"[21.06130307720875, 2.3028513196912272, 0.08579820245618058, 39.06000351476385, 2.5660534807863415, 0.2105769888325105, 6.410227742901059, 5.524519640133899]",50,13,10,0.0001,10,"[-1146.8440987933898, -1150.790079252918, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",16.74
ABC,4,-1152.3395946269718,-1000.0,"[24.0216871618276, 1.503083269309343, 0.09229197584216206, 142.05517306462664, 2.746122507670039, 0.12722480702552427, 8.511881549562801, 2.0310898304908935]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",13.87
ABC,6,-1152.3395946269718,-1000.0,"[21.81009917429372, 1.3456862013262108, 0.16682557247291568, 176.97880682434675, 2.655823261663061, 0.40281505146383023, 7.841199629380346, 2.2921592885046236]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",14.36
ABC,2,-1152.3395946269718,-1000.0,"[23.01110464217172, 1.425393681080954, 0.3277724615173775, 111.17926848925644, 2.8942854266260643, 0.1519817285116115, 8.749249995544298, 5.885676752285057]",50,14,10,0.0001,10,"[-1148.5000664712559, -1148.5000664712559, -1150.5840066200149, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",18.72
ABC,5,-1152.3395946269718,-1000.0,"[21.309432805293845, 0.7481456711753731, 0.07951232149580217, 54.64758123465485, 2.8331094068688567, 0.2757452921525867, 6.294186246663136, 6.769458896048967]",50,13,10,0.0001,10,"[-1150.790079252918, -1150.790079252918, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",16.54
ABC,3,-1179.7242716068479,-132.97736377191802,"[26.9679099724644, 0.8657224711980116, 0.26208934933182415, 164.02019172761175, 0.09103802298741359, 0.3681342930450306, 5.245463000870824, 4.8096766626477745]",50,13,10,0.0001,10,"[-1151.9118923832386, -1151.9118923832386, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479, -1179.7242716068479]",17.02
ABC,8,-1152.3395946269718,-1000.0,"[22.708104106378094, 0.9328277720522974, 0.18790550073158266, 160.78046351895603, 2.923463938461513, 0.32651087318281596, 4.53988350308884, 5.1458350654287734]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",14.42
ABC,11,-1152.3395946269718,-1000.0,"[22.698912472943377, 0.5869584898359629, 0.07786410581680366, 127.71057931832686, 2.687273255223845, 0.06212453512311626, 7.830815939350016, 3.3311901170983855]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",14.53
ABC,7,-1157.8014959216848,-146.55880762161544,"[30.0, 0.21817328006756542, 0.18641792594097342, 119.68725641767261, 1.4413942497098207, 0.4460314972134458, 8.276802419653764, 7.134643273475442]",50,23,10,0.0001,10,"[-1151.9118923832386, -1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848, -1157.8014959216848]",30.68
ABC,14,-1152.3395946269718,-1000.0,"[22.015959728566045, 0.7341748822679202, 0.14308366267081357, 195.80178246446485, 2.593612514293147, 0.0851910870179234, 3.9197808678221016, 8.621912414081327]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",14.86
ABC,13,-1152.3395946269718,-1000.0,"[23.194455716720682, 0.9140472064054849, 0.37146824600146877, 164.18592929432054, 2.8894633706859354, 0.12688482245602833, 4.576656172143158, 4.715028567968872]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",15.1
ABC,9,-1152.3395946269718,-1000.0,"[20.564261328560058, 0.5219703891497374, 0.3751926070583324, 150.03580368575282, 2.645726811926485, 0.479424793060283, 6.061204052137095, 7.243791235630425]",50,15,10,0.0001,10,"[-1150.790079252918, -1150.790079252918, -1150.790079252918, -1150.790079252918, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",19.92
ABC,12,-1152.3395946269718,-1000.0,"[20.675235328975795, 0.5644850246225539, 0.49802752131068323, 143.53457085283526, 2.7084689498186205, 0.41135743395437074, 8.389480101010017, 8.201737505815915]",50,14,10,0.0001,10,"[-1150.790079252918, -1151.9118923832386, -1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",18.95
ABC,10,-1152.3395946269718,-1000.0,"[20.94181916186185, 1.364959813863052, 0.23578186439866322, 173.080766796851, 2.5154905557926472, 0.34489030147725414, 6.074021512258943, 8.030065973031594]",50,17,10,0.0001,10,"[-1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",22.47
ABC,16,-1152.3395946269718,-1000.0,"[19.67688649644962, 0.7407785159289119, 0.16663029805329532, 53.66051243421647, 2.567067340802607, 0.4070242449543321, 5.176408740570981, 5.351133249970917]",50,12,10,0.0001,10,"[-1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",13.88
ABC,15,-1152.3395946269718,-1000.0,"[17.87580720335957, 1.699836178698341, 0.057574356811307764, 138.84229021663, 2.63677989630403, 0.33820949820683727, 6.117859991117431, 4.367748205096617]",50,13,10,0.0001,10,"[-1150.5840066200149, -1150.5840066200149, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",16.0
ABC,18,-1152.3395946269718,-1000.0,"[21.606761369019893, 1.4603041537669843, 0.13222477324387108, 151.50465384472912, 2.9270914528910787, 0.4962623152423627, 7.714635598417485, 2.013806590337073]",50,11,10,0.0001,10,"[-1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",12.3
ABC,17,-1152.3395946269718,-1000.0,"[17.416624408695018, 0.8088547247593476, 0.4855362391720415, 43.51384526683395, 2.907446802751683, 0.05068253912270465, 4.102034559989383, 6.149554394139769]",50,12,10,0.0001,10,"[-1146.8440987933898, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",13.79
ABC,19,-1152.3395946269718,-1000.0,"[21.554751013343502, 1.0367631248462599, 0.48353693702083517, 182.68400319398307, 3.0, 0.4588045896530173, 7.321859192528856, 3.87671379789787]",50,17,10,0.0001,10,"[-1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1151.9118923832386, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718, -1152.3395946269718]",16.86
