alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
CAB,5,-17863.316931077698,-2656.6941961608018,"[5.942067779840959, 1.6837560193447956, 0.17139158846390276, 127.68770111437703, 2.2561734723447415, 0.381491221029791, 3.4369379098399415, 2.9385277923003597]",50,40,7.59
CAB,3,-7199.744695314848,-639.1345637093037,"[21.096379785368814, 1.977253488377283, 0.375004030610418, 145.1969017787761, 1.5102878514619422, 0.18791327680224826, 2.7168661924712754, 5.244563957819829]",50,40,7.96
CAB,7,-4612.129132443154,-1456.3683572874584,"[47.201098870131446, 2.4246190577559017, 0.45255592826080804, 91.60939951099861, 2.0111939478341294, 0.15750549345986362, 4.587624212937989, 4.525874945018479]",50,40,7.73
CAB,8,-12968.746749678938,-4137.981248221709,"[8.094234418427407, 1.322379514222382, 0.3625001943370229, 92.85896085421227, 1.5736804058661538, 0.34265443301517656, 5.615108142764972, 5.026200722780138]",50,40,7.79
CAB,9,-4774.290521788479,-686.821104758341,"[42.389491129439186, 1.0155891566643043, 0.3056532039467907, 159.27243639956768, 2.0353364808594585, 0.4402057243494288, 4.6068910530929665, 5.551837496224544]",50,40,8.08
CAB,6,-10227.354019322513,-2694.9636040365376,"[32.02160093779553, 1.9621182798324923, 0.2991274526720907, 165.6201884513527, 2.47509860203081, 0.5, 3.8016739374212984, 4.7714181579800545]",50,40,8.46
CAB,10,-5420.418783722425,-941.9567504275925,"[14.499695552647491, 2.464133771119616, 0.3904963586194151, 73.45297598137759, 2.2902152113627623, 0.2194864067883037, 5.941082581226775, 4.767290888109935]",50,40,8.21
CAB,11,-6003.862853320914,-2830.6386177764066,"[17.70886603479498, 2.4186148991288894, 0.27765784986249586, 122.0407853377915, 2.030580499125404, 0.3121256312630062, 1.7472507897883793, 5.787845779909773]",50,40,8.12
CAB,15,-4127.315374912617,-400.091178379386,"[43.35548188833535, 2.250137985250319, 0.36170280536178834, 73.02942843194498, 1.778248733476405, 0.2267922490561647, 1.3635039570192709, 4.507297253361008]",50,40,7.75
CAB,12,-9394.958912439017,-1861.388281905193,"[31.487778668561766, 0.7926025519441046, 0.4790807126383002, 155.17586849803348, 2.4037138591733718, 0.08832754659089473, 2.1851432659884114, 5.133412593862285]",50,40,7.98
CAB,16,-5468.4910414529295,-892.3451571997767,"[12.722425592916627, 1.2303416691489049, 0.4776107836547629, 192.46487584723303, 2.4669162697369185, 0.24926873523274237, 2.9589847183749938, 1.6276904403039367]",50,40,7.69
CAB,13,-9681.830566099567,-2414.7712106192325,"[19.532385346395014, 1.566763542419292, 0.35059119606040967, 130.27598771754933, 1.7524469615718363, 0.39664400491790064, 5.635187555834572, 5.454400802931985]",50,40,8.15
CAB,14,-8814.78836287001,-1260.2726741064148,"[5.241078895368467, 1.3696042495897727, 0.39934997279067086, 144.12169731479952, 1.8084604219442113, 0.33920423317266135, 3.7043063686445885, 2.6942548097413126]",50,40,8.1
CAB,17,-7174.825713401058,-1250.6268895716216,"[49.41958823010046, 1.9309680682063073, 0.4636396275328443, 59.725585377692624, 1.88815102175411, 0.20370697741786103, 4.006216644892624, 4.50906603860712]",50,40,8.16
CAB,19,-4142.257370986307,-134.65023520000383,"[43.630246613992774, 0.8327989972203345, 0.0830109374586879, 40.74296640176362, 2.2539774426836563, 0.06049968658163688, 4.502765588444091, 1.4388603450090462]",50,40,7.78
CAB,21,-9344.472015647096,-99.47888878904106,"[33.482090753756744, 0.044191937344502774, 0.35877684233314416, 195.06234657477606, 2.133478408160475, 0.08275469825488843, 3.5445940641730727, 1.9000257913206162]",50,40,7.42
CAB,18,-11444.097626381334,-4207.462713365981,"[14.273675157681875, 2.0456196015187613, 0.46058012762954165, 96.53081626752395, 2.235299647055221, 0.49038953308175337, 4.332401061074927, 5.152727898594215]",50,40,8.28
CAB,20,-10532.035849235685,-1836.7021952588161,"[13.776493512281393, 1.5913983878504327, 0.1227380158614898, 85.76012807795495, 2.4045925115680626, 0.21452149901558085, 2.7687942121289697, 4.328735116832786]",50,40,7.95
CAB,22,-6743.876464713732,-519.6522101962702,"[19.530311044157433, 0.6826851069049635, 0.29526250414652244, 121.7073747324844, 1.7286460123191285, 0.1302277649323316, 2.9824550400272676, 3.519940018392934]",50,40,7.52
CAB,23,-10186.51054194143,-2290.218113355258,"[6.093951309827377, 1.539092454036552, 0.09012540593347315, 109.63662739473101, 2.1384572117617795, 0.28049599491067506, 3.7026992531930167, 5.674348504377415]",50,40,7.92
CAB,26,-11664.430894717518,-3890.9905459241854,"[15.591811271110647, 2.3552742859976297, 0.417596329205032, 107.43966903379625, 1.8925291298723597, 0.5, 3.6061462731973912, 5.986519648538338]",50,40,7.81
CAB,28,-23480.43103107987,-5870.011755806517,"[8.026459818246508, 2.0402225061163506, 0.4813322700708472, 129.10155500175568, 1.6262051251185996, 0.49745991995104744, 5.595287995097708, 5.132337731112962]",50,40,7.72
CAB,27,-8870.73899142334,-734.6701126995063,"[11.893434076594275, 2.587033445008084, 0.32543598676854785, 134.2604000589746, 2.9170902258212394, 0.2664218487463761, 4.604065269778908, 5.1361116536725335]",50,40,7.97
CAB,24,-9311.334932268672,-1273.4043188727048,"[24.38276076998858, 1.3399365104787049, 0.14557011094157574, 128.460869033459, 1.5412356207333249, 0.13021070212858082, 4.445179172990068, 4.889755270223234]",50,40,8.23
CAB,25,-10000.295891295393,-2865.002527175472,"[14.791616140042748, 1.7568815623611196, 0.39394231824435066, 161.2714023252534, 1.7294040559164703, 0.398965506388958, 5.494986781421351, 3.9236890588146185]",50,40,8.42
CAB,29,-8716.675357432714,-3761.5152076910485,"[48.338784105815115, 2.3971700062664167, 0.4924848735792189, 118.97873123753774, 1.9651376031524463, 0.5, 3.193223166632542, 4.225734871188309]",50,40,7.67
CAB,31,-6710.714794297641,-1294.8349377511586,"[15.68328757180024, 3.0, 0.49133479459053925, 67.74857330779733, 2.680551275804901, 0.41373012886824573, 2.0271885926256785, 5.078128700206462]",50,40,7.69
CAB,30,-11509.358745863266,-2211.629062502439,"[9.316551992016572, 1.806028154078756, 0.4727765706560896, 179.99815793340028, 2.2144391398792918, 0.5, 4.396908392469789, 4.264734594097048]",50,40,8.07
CAB,33,-8310.204076562244,-1393.7737035472478,"[9.91450550158005, 0.40927215275070755, 0.30839854175998455, 46.05036775610103, 1.9182511959796869, 0.2774469660326082, 2.5041029779402506, 3.3662748822994444]",50,40,7.88
CAB,34,-8264.381716266578,-940.4958984877792,"[19.38667497013336, 2.2003096481821394, 0.3834556144994125, 81.6724350008678, 1.781037936124728, 0.31194264463570454, 4.351939000246741, 4.781964262225293]",50,40,7.75
CAB,32,-5777.071004407545,-1503.0919005825338,"[15.135795178583173, 2.2594240245169632, 0.2152793807848333, 88.46306117506813, 2.003699777188207, 0.3612843101407661, 4.729799201297228, 4.708810244315087]",50,40,8.3
CAB,35,-10230.286886428812,-831.230317624634,"[10.889035872171023, 2.2967738283436727, 0.10184158669637074, 53.381698208459454, 1.8849472954924853, 0.3525645843470669, 2.9491999887433678, 3.0441923246133187]",50,40,8.12
CAB,36,-7034.8372839039375,-2906.8187942093396,"[13.127983810228573, 1.2023569929908637, 0.4512684257197239, 92.61333683634088, 2.0627351438795234, 0.26142505298297714, 3.214526453503018, 5.259036287426856]",50,40,7.54
CAB,37,-3391.181961727634,-540.434685263148,"[45.44293956756609, 0.24555983143531532, 0.05351797236595862, 30.973257105956794, 0.29233918114300117, 0.11968203984530945, 1.5370002013273578, 5.2007357336176785]",50,40,7.96
