alg,seed,train,test,theta,pop_size,gens,stalled_gens,tolerance,patience,fitness_history,time(seconds)
GWO,6,-9433.138479717216,-1858.7831858112297,"[2.0, 0.06650622477393725, 0.0, 20.0, 1.4072450295294032, 0.0, 12.0, 9.337025334162904]",50,19,10,0.0001,10,"[-2272.9587335499923, -2948.1224668836544, -4252.396713406825, -8426.618257455006, -8752.942791563904, -8752.942791563904, -8752.942791563904, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.79
GWO,11,-9433.138479717216,-1858.7831858112297,"[2.0, 0.442891281499772, 0.0, 20.0, 0.6641814590212705, 0.0, 12.0, 8.52050832959686]",50,13,10,0.0001,10,"[-2243.773322106325, -5959.215013175826, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",1.79
GWO,5,-5801.652539594008,-1447.6445965496223,"[10.0, 0.645790533364646, 0.0, 20.0, 0.030967111649735497, 0.0, 7.617407398590944, 5.0]",50,22,10,0.0001,10,"[-3189.947199113588, -5619.759911611124, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5778.6860155942095, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008]",3.21
GWO,10,-9433.138479717216,-1858.7831858112297,"[2.0, 0.29983655068862924, 0.0, 20.0, 1.2095603933987744, 0.0, 12.0, 8.948490048370765]",50,19,10,0.0001,10,"[-1952.078958953505, -2638.0796742139173, -4456.236558196486, -7387.200841492918, -7387.200841492918, -7756.564980858758, -8440.33989941665, -8440.33989941665, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.74
GWO,14,-9433.138479717216,-1858.7831858112297,"[2.085385961000969, 0.0, 0.0, 20.0, 1.2713671839831282, 0.0, 12.0, 9.25863884871631]",50,16,10,0.0001,10,"[-2823.275950105814, -3062.205736587259, -6769.409544882014, -8440.33989941665, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.19
GWO,8,-9433.138479717216,-1858.7831858112297,"[2.0, 0.3452652800932219, 0.0, 20.0, 0.7328448812833459, 0.0, 12.0, 8.575182093600217]",50,26,10,0.0001,10,"[-2823.8717666600546, -4786.781506732167, -6626.532464431075, -6626.532464431075, -8317.763633338562, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8752.942791563904, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.77
GWO,13,-9433.138479717216,-1858.7831858112297,"[2.2393826426988728, 0.32156033733787476, 0.0, 20.0, 0.8838130166635206, 0.0, 12.0, 9.318170377747185]",50,17,10,0.0001,10,"[-2638.0796742139173, -6706.619313484047, -7303.567866001813, -8420.45418167448, -8420.45418167448, -8420.45418167448, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.55
GWO,12,-6349.054920884385,-1876.4963672742042,"[8.368317341785337, 0.7879664135111021, 0.0, 20.0, 0.03812534140733714, 0.0, 12.0, 13.803019261241012]",50,22,10,0.0001,10,"[-1993.841619922913, -3028.557892008714, -4304.744570490802, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -5801.652539594008, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385, -6349.054920884385]",3.03
GWO,15,-9433.138479717216,-1858.7831858112297,"[2.0, 0.33581298483977573, 0.0, 20.0, 1.284907358254324, 0.0, 11.820230941560451, 9.160216109059709]",50,16,10,0.0001,10,"[-2622.1530454757044, -6710.387190418805, -6710.387190418805, -8430.710758305502, -8430.710758305502, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.35
GWO,18,-9433.138479717216,-1858.7831858112297,"[2.222115320519075, 0.23076105599583627, 0.0, 20.0, 1.0736964910717466, 0.0, 12.0, 8.6199467859094]",50,17,10,0.0001,10,"[-3164.8086473889443, -6778.075227637759, -6942.001776251561, -7926.870445294397, -8752.942791563904, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.44
GWO,21,-9433.138479717216,-1858.7831858112297,"[2.0, 0.08930113243309261, 0.0, 20.0, 0.8681219908862476, 0.0, 12.0, 8.763407019183042]",50,16,10,0.0001,10,"[-2299.2362842433517, -2750.8345455835247, -4815.378854906981, -7420.224116528445, -8720.100756186303, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.31
GWO,20,-9433.138479717216,-1858.7831858112297,"[2.0, 0.44191177730602355, 0.0, 20.0, 1.0019901392514872, 0.0, 12.0, 9.102755509426123]",50,19,10,0.0001,10,"[-2496.836257170301, -2496.836257170301, -6406.071935982723, -7095.062889028064, -8420.45418167448, -8844.88612579274, -8844.88612579274, -8844.88612579274, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.67
GWO,16,-9433.138479717216,-1858.7831858112297,"[2.418706139945416, 0.11116936638631607, 0.0, 20.0, 0.7044522132082349, 0.0, 12.0, 9.354350567488627]",50,21,10,0.0001,10,"[-1660.6141400014187, -6891.926615164843, -7874.83016515542, -8073.9463603608, -8844.88612579274, -8844.88612579274, -9397.744272871574, -9397.744272871574, -9397.744272871574, -9397.744272871574, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.09
GWO,17,-9433.138479717216,-1858.7831858112297,"[2.0, 0.02678078497026089, 0.0, 20.0, 0.8438396136641272, 0.0, 12.0, 9.0531010774691]",50,21,10,0.0001,10,"[-2261.594876012081, -5611.694057301073, -7763.950321103598, -8246.78331154277, -8341.087110865019, -8420.45418167448, -8720.100756186303, -8720.100756186303, -8720.100756186303, -8720.100756186303, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.1
GWO,19,-9433.138479717216,-1858.7831858112297,"[2.388945628350163, 0.3780389601058481, 0.0, 20.0, 0.8844774935230765, 0.0, 12.0, 9.007072105089975]",50,24,10,0.0001,10,"[-1950.7364808707641, -3081.339975532291, -3081.339975532291, -3097.123507524633, -4083.122147564014, -4790.497946457797, -7689.707030088123, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8440.33989941665, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.49
GWO,23,-9433.138479717216,-1858.7831858112297,"[2.0, 0.3395067638153086, 0.0, 20.0, 0.8804481409593158, 0.0, 12.0, 8.779316002641599]",50,16,10,0.0001,10,"[-2343.7530525629672, -3130.2666282916366, -6366.601317810362, -9000.575024764077, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.28
GWO,22,-9433.138479717216,-1858.7831858112297,"[2.0, 0.09881963439395798, 0.0, 20.0, 1.087400893921924, 0.0, 12.0, 8.84258639888272]",50,22,10,0.0001,10,"[-2242.240165775352, -3577.9389120383094, -6604.3139719209785, -7261.532617913768, -7756.667499904635, -8426.618257455006, -8426.618257455006, -8430.710758305502, -8844.88612579274, -8844.88612579274, -8844.88612579274, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.19
GWO,25,-9433.138479717216,-1858.7831858112297,"[2.0, 0.029210008901724826, 0.0, 20.0, 0.9803371413376255, 0.0, 12.0, 9.32545334676891]",50,16,10,0.0001,10,"[-3839.7217745506905, -6710.387190418805, -7787.938217943886, -7936.88664152122, -7936.88664152122, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.33
GWO,26,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0, 0.0, 20.0, 0.9230621402763804, 0.0, 12.0, 8.866909390299101]",50,16,10,0.0001,10,"[-2740.941485457729, -2740.941485457729, -7897.127927172501, -8341.087110865019, -8341.087110865019, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.23
GWO,24,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0993368999561773, 0.0, 20.0, 1.0994008173021967, 0.0, 12.0, 9.160252764948916]",50,20,10,0.0001,10,"[-2087.8253419916423, -4497.566763521123, -6957.348372157336, -7045.526061220725, -7787.938217943886, -7926.870445294397, -7926.870445294397, -8426.618257455006, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.84
GWO,27,-9433.138479717216,-1858.7831858112297,"[2.0, 0.3823011959232054, 0.0, 20.0, 1.1758566844692346, 0.0, 11.87228937120259, 8.736775218268317]",50,17,10,0.0001,10,"[-3038.091990467837, -6481.848634951723, -6481.848634951723, -8752.942791563904, -8752.942791563904, -9397.744272871574, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.35
GWO,28,-9433.138479717216,-1858.7831858112297,"[2.44449080482001, 0.32881759195846844, 0.0, 20.0, 0.5317503312071449, 0.0, 12.0, 9.244498289567636]",50,18,10,0.0001,10,"[-2632.273689335774, -4190.942946009963, -8013.46948532575, -8013.46948532575, -8013.46948532575, -8013.46948532575, -8229.879921589294, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.51
GWO,29,-9433.138479717216,-1858.7831858112297,"[2.0, 0.05006552103545092, 0.0, 20.0, 0.9942206463611029, 0.0, 12.0, 8.81978390587403]",50,16,10,0.0001,10,"[-2518.5755004188513, -4303.284022984809, -5619.759911611124, -7926.870445294397, -8663.907197833372, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.31
GWO,31,-9433.138479717216,-1858.7831858112297,"[2.0, 0.10046015222167733, 0.0, 20.14086358334092, 0.7031337192022256, 0.0, 12.0, 8.56762901890835]",50,19,10,0.0001,10,"[-3745.1664858667805, -5478.962450108205, -8426.618257455006, -8426.618257455006, -8426.618257455006, -8426.618257455006, -9000.575024764077, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.79
GWO,33,-9433.138479717216,-1858.7831858112297,"[2.0, 0.3936374889349949, 0.0, 20.0, 0.7860331895720822, 0.0, 12.0, 9.204705340520988]",50,17,10,0.0001,10,"[-2155.9927914172385, -4415.24687559344, -4509.654359787174, -6866.339925691325, -7217.534053351944, -8247.128022586438, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.5
GWO,36,-9433.138479717216,-1858.7831858112297,"[2.0, 0.4392565195718645, 0.0, 20.0, 0.7656329675426138, 0.0, 12.0, 8.732987532125671]",50,16,10,0.0001,10,"[-2520.0130473667327, -4547.657313376412, -5896.397018814395, -8440.33989941665, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.43
GWO,37,-9433.138479717216,-1858.7831858112297,"[2.4173875150018023, 0.04368222336194228, 0.0, 20.0, 0.7507941392780415, 0.0, 12.0, 9.225602418751926]",50,15,10,0.0001,10,"[-2747.5767031342325, -2747.5767031342325, -8426.618257455006, -8667.684873021833, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.18
GWO,34,-9433.138479717216,-1858.7831858112297,"[2.0, 0.025491811102602843, 0.0, 20.0, 0.5020090046379474, 0.0, 12.0, 9.155029508807063]",50,19,10,0.0001,10,"[-2428.1288692738644, -6678.093448180111, -7263.79515270624, -7263.79515270624, -7926.870445294397, -8426.618257455006, -8752.942791563904, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.7
GWO,30,-9433.138479717216,-1858.7831858112297,"[2.2460837972777594, 0.27038468717602804, 0.0, 20.0, 0.8800437829978532, 0.0, 12.0, 8.894335875779499]",50,25,10,0.0001,10,"[-2286.2832909839994, -8276.199701432364, -8752.942791563904, -8752.942791563904, -8752.942791563904, -8752.942791563904, -8752.942791563904, -8752.942791563904, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9397.744272871574, -9397.744272871574, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.56
GWO,35,-9433.138479717216,-1858.7831858112297,"[2.0, 0.16700229061112948, 0.0, 20.0, 1.1968981482293188, 0.0, 12.0, 8.983436812814263]",50,19,10,0.0001,10,"[-2508.0539611964373, -4755.487430157758, -5058.254162585512, -8426.618257455006, -8844.88612579274, -8844.88612579274, -8844.88612579274, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.7
GWO,38,-9433.138479717216,-1858.7831858112297,"[2.0, 0.13312788044994953, 0.0, 20.0, 1.369371720472247, 0.0, 12.0, 9.282506866412284]",50,16,10,0.0001,10,"[-3288.105586489147, -4670.671251809369, -6355.2507443303, -8426.618257455006, -8463.05584873532, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.29
GWO,32,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0491230626124737, 0.0, 20.0, 0.9475105380722498, 0.0, 12.0, 9.121263923641237]",50,26,10,0.0001,10,"[-3543.313072544425, -8247.128022586438, -8440.33989941665, -9000.575024764077, -9000.575024764077, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9120.612614316176, -9397.744272871574, -9397.744272871574, -9397.744272871574, -9397.744272871574, -9397.744272871574, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.86
GWO,41,-9433.138479717216,-1858.7831858112297,"[2.0, 0.18786569212604073, 0.0, 20.0, 1.145734377913405, 0.0, 12.0, 9.487782973528502]",50,16,10,0.0001,10,"[-3251.1493655421373, -5353.642069470247, -7081.072661939623, -7787.938217943886, -8420.45418167448, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.21
GWO,40,-9433.138479717216,-1858.7831858112297,"[2.0, 0.23410566086605736, 0.0, 20.0, 0.5572460381438805, 0.0, 12.0, 8.539539896655784]",50,17,10,0.0001,10,"[-2091.9037975836077, -4842.726883987512, -5808.768006503357, -7524.112882179907, -7845.482723827607, -8233.659353325758, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.4
GWO,42,-9433.138479717216,-1858.7831858112297,"[2.1970465254033043, 0.05493284097727937, 0.0, 20.0, 0.7264493853483445, 0.0, 12.0, 9.145169378621807]",50,18,10,0.0001,10,"[-2573.0500947431783, -4599.467922825598, -8229.879921589294, -8229.879921589294, -8229.879921589294, -8309.790404773592, -8309.790404773592, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.6
GWO,39,-9433.138479717216,-1858.7831858112297,"[2.0, 0.023578817881039143, 0.0, 20.0, 0.9441101897374197, 0.0, 12.0, 9.222398100820909]",50,27,10,0.0001,10,"[-2334.688393160367, -2770.1023081475273, -4133.033820089609, -7775.175248498127, -7775.175248498127, -8073.9463603608, -8073.9463603608, -8073.9463603608, -8370.612237977783, -8420.45418167448, -8420.45418167448, -8420.45418167448, -8420.45418167448, -8752.942791563904, -8752.942791563904, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.92
GWO,45,-9433.138479717216,-1858.7831858112297,"[2.2610314571839325, 0.1454468549530911, 0.0, 20.0, 0.7457953527167746, 0.0, 12.0, 9.117910457959667]",50,15,10,0.0001,10,"[-2244.0183767714375, -3957.953559301912, -7107.275845204992, -9397.744272871574, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.08
GWO,48,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0, 0.0, 20.0, 1.1564280670081617, 0.0, 12.0, 9.397939694075264]",50,14,10,0.0001,10,"[-4082.8472914451704, -7138.790796568948, -8426.618257455006, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",1.94
GWO,46,-9433.138479717216,-1858.7831858112297,"[2.458101266553681, 0.36037987397942484, 0.0, 20.0, 1.3234198920868592, 0.0, 12.0, 9.434932497447367]",50,17,10,0.0001,10,"[-2359.610338384104, -2469.158119859597, -6154.184528688887, -6235.3367535695015, -8013.46948532575, -8013.46948532575, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.38
GWO,44,-9433.138479717216,-1858.7831858112297,"[2.0753783572108335, 0.1789373692298566, 0.0, 20.0, 1.2864047042825972, 0.0, 12.0, 8.79470629030004]",50,18,10,0.0001,10,"[-2765.6098702653503, -4732.864222098454, -6139.658076238336, -6876.466679287044, -8309.790404773592, -9120.612614316176, -9120.612614316176, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.55
GWO,49,-9433.138479717216,-1858.7831858112297,"[2.0, 0.4102083645249785, 0.0, 20.0, 0.841511387958544, 0.0, 11.70428509438672, 9.135064948668509]",50,17,10,0.0001,10,"[-2215.2967989320014, -4583.945144887932, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.45
GWO,50,-9433.138479717216,-1858.7831858112297,"[2.0, 0.1055496433151117, 0.0, 20.0, 0.6721405798807539, 0.0, 12.0, 8.934213050880325]",50,15,10,0.0001,10,"[-2441.4790431175606, -7010.294253435697, -8341.087110865019, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.16
GWO,51,-9433.138479717216,-1858.7831858112297,"[2.265285334420333, 0.39737099838849504, 0.0, 20.0, 0.8545818376859243, 0.0, 12.0, 8.951563333206861]",50,15,10,0.0001,10,"[-2982.13474443835, -4749.442385684214, -8341.087110865019, -8341.087110865019, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.06
GWO,47,-9433.138479717216,-1858.7831858112297,"[2.0, 0.0, 0.0, 20.0, 0.7555046798663573, 0.0, 12.0, 9.43450061928727]",50,20,10,0.0001,10,"[-2361.7982410102586, -3739.220117173552, -5362.541485719118, -7101.639549867599, -7101.639549867599, -7101.639549867599, -7763.950321103598, -8420.45418167448, -8420.45418167448, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.96
GWO,43,-9433.138479717216,-1858.7831858112297,"[2.0, 0.35504583066873513, 0.0, 20.0, 0.7623115811394742, 0.0, 12.0, 9.393863775375317]",50,24,10,0.0001,10,"[-2496.836257170301, -2496.836257170301, -2496.836257170301, -4071.1496988413774, -4117.626406988171, -8426.618257455006, -8426.618257455006, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9000.575024764077, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",3.6
GWO,52,-9433.138479717216,-1858.7831858112297,"[2.0, 0.16374264022170318, 0.0, 20.0, 1.087938396993185, 0.0, 12.0, 9.449900688613972]",50,17,10,0.0001,10,"[-2534.447782584879, -5826.745745574415, -7273.871432427768, -8341.087110865019, -8341.087110865019, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.43
GWO,54,-9433.138479717216,-1858.7831858112297,"[2.0, 0.3088811586667965, 0.0, 20.0, 0.9075321132741391, 0.0, 12.0, 9.078836332936412]",50,14,10,0.0001,10,"[-1892.940732435926, -5808.768006503357, -8341.087110865019, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.04
GWO,56,-9433.138479717216,-1858.7831858112297,"[2.0, 0.018795989675768173, 0.0, 20.0, 1.3619666589853026, 0.0, 12.0, 8.608447881965757]",50,17,10,0.0001,10,"[-2269.4754306326063, -3579.73444816523, -6769.433897369272, -7926.870445294397, -8844.88612579274, -8844.88612579274, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.42
GWO,53,-9433.138479717216,-1858.7831858112297,"[2.243827699929819, 0.11754492848669323, 0.0, 20.260036358599994, 0.6159392198987802, 0.0, 11.951909135171201, 8.55916242765362]",50,19,10,0.0001,10,"[-2242.240165775352, -2638.0796742139173, -2638.0796742139173, -5538.014412914461, -8233.659353325758, -8309.790404773592, -8309.790404773592, -8844.88612579274, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.7
GWO,61,-9433.138479717216,-1858.7831858112297,"[2.0, 0.03475632934587727, 0.0, 20.0, 0.8502496611766963, 0.0, 11.917947569653071, 9.205288547137746]",50,14,10,0.0001,10,"[-2292.522649311587, -6492.878612301652, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",1.92
GWO,58,-9433.138479717216,-1858.7831858112297,"[2.3618703839632667, 0.48885317446176063, 0.0, 20.0, 0.9156920963756253, 0.0, 12.0, 8.874897636680187]",50,17,10,0.0001,10,"[-2348.887796220262, -5398.469821441807, -7420.224116528445, -7787.938217943886, -7787.938217943886, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.51
GWO,59,-9433.138479717216,-1858.7831858112297,"[2.1041841362293483, 0.0, 0.0, 20.0, 1.0724515627934461, 0.0, 11.61424049059656, 9.424408576053748]",50,18,10,0.0001,10,"[-6523.212800701883, -6523.212800701883, -6523.212800701883, -6565.8912758969145, -7459.097465409354, -8752.942791563904, -8752.942791563904, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216, -9433.138479717216]",2.52
